date,ticker,open,high,low,close,adj_close,volume
2023-12-21,AAPL,196.1000061035156,197.0800018310547,193.5,194.67999267578125,192.858642578125,46482500.0
2023-12-22,AAPL,195.17999267578125,195.41000366210935,192.97000122070312,193.6000061035156,191.7887725830078,37149600.0
2023-12-26,AAPL,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,191.243896484375,28919300.0
2023-12-27,AAPL,192.4900054931641,193.5,191.08999633789065,193.1499938964844,191.3429718017578,48087700.0
2023-12-28,AAPL,194.13999938964844,194.66000366210935,193.1699981689453,193.5800018310547,191.7689514160156,34049900.0
2023-12-29,AAPL,193.8999938964844,194.3999938964844,191.72999572753903,192.52999877929688,190.7287750244141,42672100.0
2024-01-02,AAPL,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,183.9032287597656,82488700.0
2024-01-03,AAPL,184.22000122070312,185.8800048828125,183.42999267578125,184.25,182.52621459960935,58414500.0
2024-01-04,AAPL,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,180.2081298828125,71983600.0
2024-01-05,AAPL,181.9900054931641,182.7599945068359,180.1699981689453,181.17999267578125,179.4849395751953,62379700.0
2024-01-08,AAPL,182.08999633789065,185.6000061035156,181.5,185.55999755859375,183.823974609375,59144500.0
2024-01-09,AAPL,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,183.4078826904297,42841800.0
2024-01-10,AAPL,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,184.44805908203125,46792900.0
2024-01-11,AAPL,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,183.85369873046875,49128400.0
2024-01-12,AAPL,186.05999755859375,186.7400054931641,185.19000244140625,185.9199981689453,184.18060302734375,40477800.0
2024-01-16,AAPL,182.16000366210935,184.2599945068359,180.92999267578125,183.6300048828125,181.91204833984375,65603000.0
2024-01-17,AAPL,181.27000427246097,182.92999267578125,180.3000030517578,182.67999267578125,180.9709014892578,47317400.0
2024-01-18,AAPL,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,186.86526489257812,78005800.0
2024-01-19,AAPL,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,189.76785278320312,68903000.0
2024-01-22,AAPL,192.3000030517578,195.3300018310547,192.2599945068359,193.88999938964844,192.07603454589844,60133900.0
2024-01-23,AAPL,195.02000427246097,195.75,193.8300018310547,195.17999267578125,193.35397338867188,42355600.0
2024-01-24,AAPL,195.4199981689453,196.3800048828125,194.33999633789065,194.5,192.68032836914065,53631300.0
2024-01-25,AAPL,195.22000122070312,196.27000427246097,193.11000061035156,194.1699981689453,192.35345458984375,54822100.0
2024-01-26,AAPL,194.27000427246097,194.7599945068359,191.94000244140625,192.4199981689453,190.6197967529297,44594000.0
2024-01-29,AAPL,192.0099945068359,192.1999969482422,189.5800018310547,191.72999572753903,189.9362640380859,47145600.0
2024-01-30,AAPL,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,186.28074645996097,55859400.0
2024-01-31,AAPL,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,182.67481994628903,55467800.0
2024-02-01,AAPL,183.9900054931641,186.9499969482422,183.82000732421875,186.86000061035156,185.11183166503903,64885400.0
2024-02-02,AAPL,179.86000061035156,187.3300018310547,179.25,185.8500061035156,184.11126708984375,102551700.0
2024-02-05,AAPL,188.1499938964844,189.25,185.83999633789065,187.67999267578125,185.9241485595703,69668800.0
2024-02-06,AAPL,186.86000061035156,189.30999755859375,186.77000427246097,189.3000030517578,187.5289764404297,43490800.0
2024-02-07,AAPL,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210935,187.6379547119141,53439000.0
2024-02-08,AAPL,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,186.55816650390625,40962000.0
2024-02-09,AAPL,188.6499938964844,189.9900054931641,188.0,188.8500061035156,187.32191467285156,45155200.0
2024-02-12,AAPL,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,185.63568115234375,41781900.0
2024-02-13,AAPL,185.77000427246097,186.2100067138672,183.5099945068359,185.0399932861328,183.54275512695312,56529500.0
2024-02-14,AAPL,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,182.65994262695312,54630500.0
2024-02-15,AAPL,183.5500030517578,184.4900054931641,181.3500061035156,183.86000061035156,182.3722991943359,65434500.0
2024-02-16,AAPL,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859375,180.83482360839844,49752500.0
2024-02-20,AAPL,181.7899932861328,182.42999267578125,180.0,181.55999755859375,180.0908966064453,53665600.0
2024-02-21,AAPL,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,180.8447723388672,41371400.0
2024-02-22,AAPL,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,182.8781585693359,52292200.0
2024-02-23,AAPL,185.0099945068359,185.0399932861328,182.22999572753903,182.52000427246097,181.0431671142578,45119700.0
2024-02-26,AAPL,182.2400054931641,182.7599945068359,180.6499938964844,181.16000366210935,179.69415283203125,40867400.0
2024-02-27,AAPL,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,181.1522521972656,54318900.0
2024-02-28,AAPL,182.5099945068359,183.1199951171875,180.1300048828125,181.4199981689453,179.9520263671875,48953900.0
2024-02-29,AAPL,181.27000427246097,182.57000732421875,179.52999877929688,180.75,179.28744506835938,136682600.0
2024-03-01,AAPL,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,178.20628356933594,73563100.0
2024-03-04,AAPL,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,173.6831817626953,81510100.0
2024-03-05,AAPL,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,168.74346923828125,95132400.0
2024-03-06,AAPL,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,167.75157165527344,68587700.0
2024-03-07,AAPL,169.14999389648438,170.72999572753906,168.49000549316406,169.0,167.63255310058594,71765100.0
2024-03-08,AAPL,169.0,173.6999969482422,168.94000244140625,170.72999572753906,169.34852600097656,76267000.0
2024-03-11,AAPL,172.94000244140625,174.3800048828125,172.0500030517578,172.75,171.35218811035156,60139500.0
2024-03-12,AAPL,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,171.82830810546875,59825400.0
2024-03-13,AAPL,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,169.7453155517578,52488700.0
2024-03-14,AAPL,172.91000366210938,174.30999755859375,172.0500030517578,173.0,171.6001739501953,72913500.0
2024-03-15,AAPL,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,171.22323608398438,121752700.0
2024-03-18,AAPL,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,172.31434631347656,75604200.0
2024-03-19,AAPL,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,174.6552734375,55215200.0
2024-03-20,AAPL,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,177.22430419921875,53423100.0
2024-03-21,AAPL,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,169.98333740234375,106181300.0
2024-03-22,AAPL,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,170.88600158691406,71160100.0
2024-03-25,AAPL,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,169.46759033203125,54288300.0
2024-03-26,AAPL,170.0,171.4199981689453,169.5800018310547,169.7100067138672,168.3367919921875,57388400.0
2024-03-27,AAPL,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,171.9076690673828,60273300.0
2024-03-28,AAPL,171.75,172.22999572753906,170.50999450683594,171.47999572753906,170.0924530029297,65672700.0
2024-04-01,AAPL,171.19000244140625,171.25,169.47999572753906,170.02999877929688,168.65423583984375,46240500.0
2024-04-02,AAPL,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,167.4738311767578,49329500.0
2024-04-03,AAPL,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,168.2772979736328,47691700.0
2024-04-04,AAPL,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,167.45401000976562,53704400.0
2024-04-05,AAPL,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,168.20785522460938,42104800.0
2024-04-08,AAPL,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,167.08697509765625,37425500.0
2024-04-09,AAPL,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,168.29708862304688,42373800.0
2024-04-10,AAPL,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,166.42239379882812,49709300.0
2024-04-11,AAPL,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,173.62367248535156,91070300.0
2024-04-12,AAPL,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,175.1214599609375,101670900.0
2024-04-15,AAPL,175.36000061035156,176.6300048828125,172.5,172.69000244140625,171.2926788330078,73531800.0
2024-04-16,AAPL,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.0094757080078,73711200.0
2024-04-17,AAPL,169.61000061035156,170.64999389648438,168.0,168.0,166.64064025878906,50901200.0
2024-04-18,AAPL,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.68836975097656,43122900.0
2024-04-19,AAPL,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.66490173339844,68149400.0
2024-04-22,AAPL,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.49810791015625,48116400.0
2024-04-23,AAPL,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.54949951171875,49537800.0
2024-04-24,AAPL,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.65237426757812,48251800.0
2024-04-25,AAPL,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.51535034179688,50558300.0
2024-04-26,AAPL,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,167.9301300048828,44838400.0
2024-04-29,AAPL,173.3699951171875,176.02999877929688,173.10000610351562,173.5,172.0961151123047,68169400.0
2024-04-30,AAPL,173.3300018310547,174.99000549316406,170.0,170.3300018310547,168.95176696777344,65934800.0
2024-05-01,AAPL,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,167.9301300048828,50383100.0
2024-05-02,AAPL,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.62991333007812,94214900.0
2024-05-03,AAPL,186.6499938964844,187.0,182.66000366210935,183.3800048828125,181.89614868164065,163224100.0
2024-05-06,AAPL,182.3500061035156,184.1999969482422,180.4199981689453,181.7100067138672,180.2397003173828,78569700.0
2024-05-07,AAPL,183.4499969482422,184.8999938964844,181.32000732421875,182.3999938964844,180.92410278320312,77305800.0
2024-05-08,AAPL,182.8500061035156,183.07000732421875,181.4499969482422,182.7400054931641,181.26136779785156,45057100.0
2024-05-09,AAPL,182.55999755859375,184.66000366210935,182.11000061035156,184.57000732421875,183.07655334472656,48983000.0
2024-05-10,AAPL,184.8999938964844,185.08999633789065,182.1300048828125,183.0500030517578,181.8151092529297,50759500.0
2024-05-13,AAPL,185.44000244140625,187.1000061035156,184.6199951171875,186.27999877929688,185.02333068847656,72044800.0
2024-05-14,AAPL,187.5099945068359,188.3000030517578,186.2899932861328,187.42999267578125,186.16558837890625,52393600.0
2024-05-15,AAPL,187.91000366210935,190.6499938964844,187.3699951171875,189.72000122070312,188.4401397705078,70400000.0
2024-05-16,AAPL,190.47000122070312,191.1000061035156,189.66000366210935,189.83999633789065,188.559326171875,52845200.0
2024-05-17,AAPL,189.5099945068359,190.80999755859375,189.17999267578125,189.8699951171875,188.5891265869141,41282900.0
2024-05-20,AAPL,189.3300018310547,191.9199981689453,189.0099945068359,191.0399932861328,189.751220703125,44361300.0
2024-05-21,AAPL,191.08999633789065,192.72999572753903,190.9199981689453,192.3500061035156,191.05239868164065,42309400.0
2024-05-22,AAPL,192.27000427246097,192.82000732421875,190.27000427246097,190.8999938964844,189.61216735839844,34648500.0
2024-05-23,AAPL,190.97999572753903,191.0,186.6300048828125,186.8800048828125,185.61929321289065,51005900.0
2024-05-24,AAPL,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753903,188.69837951660156,36327000.0
2024-05-28,AAPL,191.5099945068359,193.0,189.1000061035156,189.9900054931641,188.70831298828125,52280100.0
2024-05-29,AAPL,189.61000061035156,192.25,189.5099945068359,190.2899932861328,189.00628662109375,53068000.0
2024-05-30,AAPL,190.7599945068359,192.17999267578125,190.6300048828125,191.2899932861328,189.99954223632812,49889100.0
2024-05-31,AAPL,191.44000244140625,192.57000732421875,189.91000366210935,192.25,190.9530487060547,75158300.0
2024-06-03,AAPL,192.8999938964844,194.9900054931641,192.52000427246097,194.02999877929688,192.7210235595703,50080500.0
2024-06-04,AAPL,194.63999938964844,195.32000732421875,193.02999877929688,194.3500061035156,193.0388946533203,47471400.0
2024-06-05,AAPL,195.3999938964844,196.8999938964844,194.8699951171875,195.8699951171875,194.54864501953125,54156800.0
2024-06-06,AAPL,195.69000244140625,196.5,194.1699981689453,194.47999572753903,193.16799926757812,41181800.0
2024-06-07,AAPL,194.6499938964844,196.94000244140625,194.13999938964844,196.88999938964844,195.561767578125,53103900.0
2024-06-10,AAPL,196.8999938964844,197.3000030517578,192.1499938964844,193.1199951171875,191.81716918945312,97010200.0
2024-06-11,AAPL,193.6499938964844,207.16000366210935,193.6300048828125,207.1499938964844,205.7525329589844,172373300.0
2024-06-12,AAPL,207.3699951171875,220.1999969482422,206.8999938964844,213.07000732421875,211.63262939453125,198134300.0
2024-06-13,AAPL,214.7400054931641,216.75,211.6000061035156,214.2400054931641,212.79470825195312,97862700.0
2024-06-14,AAPL,213.8500061035156,215.1699981689453,211.3000030517578,212.4900054931641,211.0565185546875,70122700.0
2024-06-17,AAPL,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,215.2083282470703,93728300.0
2024-06-18,AAPL,217.58999633789065,218.6300048828125,213.0,214.2899932861328,212.8443603515625,79943300.0
2024-06-20,AAPL,213.92999267578125,214.2400054931641,208.8500061035156,209.67999267578125,208.2654571533203,86172500.0
2024-06-21,AAPL,210.38999938964844,211.88999938964844,207.11000061035156,207.4900054931641,206.09027099609375,241805100.0
2024-06-24,AAPL,207.72000122070312,212.6999969482422,206.58999633789065,208.13999938964844,206.73587036132812,80727000.0
2024-06-25,AAPL,209.1499938964844,211.3800048828125,208.61000061035156,209.07000732421875,207.65960693359375,55549700.0
2024-06-26,AAPL,211.5,214.86000061035156,210.63999938964844,213.25,211.8114013671875,66213200.0
2024-06-27,AAPL,214.69000244140625,215.7400054931641,212.3500061035156,214.1000061035156,212.6556701660156,49772700.0
2024-06-28,AAPL,215.77000427246097,216.07000732421875,210.3000030517578,210.6199951171875,209.1991271972656,82542700.0
2024-07-01,AAPL,212.08999633789065,217.5099945068359,211.9199981689453,216.75,215.28778076171875,60402900.0
2024-07-02,AAPL,216.1499938964844,220.3800048828125,215.1000061035156,220.27000427246097,218.78402709960935,58046200.0
2024-07-03,AAPL,220.0,221.5500030517578,219.02999877929688,221.5500030517578,220.05538940429688,37369800.0
2024-07-05,AAPL,221.6499938964844,226.4499969482422,221.6499938964844,226.33999633789065,224.8130645751953,60412400.0
2024-07-08,AAPL,227.08999633789065,227.8500061035156,223.25,227.82000732421875,226.2831115722656,59085900.0
2024-07-09,AAPL,227.92999267578125,229.3999938964844,226.3699951171875,228.67999267578125,227.1372833251953,48076100.0
2024-07-10,AAPL,229.3000030517578,233.0800018310547,229.25,232.97999572753903,231.40826416015625,62627700.0
2024-07-11,AAPL,231.38999938964844,232.38999938964844,225.77000427246097,227.57000732421875,226.0347900390625,64710600.0
2024-07-12,AAPL,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,228.9847412109375,53046500.0
2024-07-15,AAPL,236.47999572753903,237.22999572753903,233.08999633789065,234.3999938964844,232.81871032714844,62631300.0
2024-07-16,AAPL,235.0,236.27000427246097,232.3300018310547,234.82000732421875,233.2358856201172,43234300.0
2024-07-17,AAPL,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,227.3359375,57345900.0
2024-07-18,AAPL,230.27999877929688,230.44000244140625,222.27000427246097,224.17999267578125,222.6676483154297,66034600.0
2024-07-19,AAPL,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,222.79676818847656,49151500.0
2024-07-22,AAPL,227.0099945068359,227.77999877929688,223.08999633789065,223.9600067138672,222.4491424560547,48201800.0
2024-07-23,AAPL,224.3699951171875,226.94000244140625,222.67999267578125,225.0099945068359,223.49205017089844,39960300.0
2024-07-24,AAPL,224.0,224.8000030517578,217.1300048828125,218.5399932861328,217.06570434570312,61777600.0
2024-07-25,AAPL,218.92999267578125,220.8500061035156,214.6199951171875,217.4900054931641,216.0227813720703,51391200.0
2024-07-26,AAPL,218.6999969482422,219.4900054931641,216.0099945068359,217.9600067138672,216.4896240234375,41601300.0
2024-07-29,AAPL,216.9600067138672,219.3000030517578,215.75,218.2400054931641,216.7677459716797,36311800.0
2024-07-30,AAPL,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,217.32394409179688,41643800.0
2024-07-31,AAPL,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,220.5818328857422,50036300.0
2024-08-01,AAPL,224.3699951171875,224.47999572753903,217.02000427246097,218.36000061035156,216.8869171142578,62501000.0
2024-08-02,AAPL,219.1499938964844,225.6000061035156,217.7100067138672,219.86000061035156,218.37680053710935,105568600.0
2024-08-05,AAPL,199.08999633789065,213.5,196.0,209.27000427246097,207.85826110839844,119548600.0
2024-08-06,AAPL,205.3000030517578,209.9900054931641,201.07000732421875,207.22999572753903,205.83200073242188,69660500.0
2024-08-07,AAPL,206.8999938964844,213.63999938964844,206.38999938964844,209.82000732421875,208.4045257568359,63516400.0
2024-08-08,AAPL,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,211.8709716796875,47161100.0
2024-08-09,AAPL,212.1000061035156,216.77999877929688,211.97000122070312,216.2400054931641,214.78123474121097,42201600.0
2024-08-12,AAPL,216.07000732421875,219.5099945068359,215.6000061035156,217.52999877929688,216.3125915527344,38028100.0
2024-08-13,AAPL,219.0099945068359,221.88999938964844,219.0099945068359,221.27000427246097,220.0316619873047,44155300.0
2024-08-14,AAPL,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,220.47915649414065,41960600.0
2024-08-15,AAPL,224.6000061035156,225.3500061035156,222.7599945068359,224.72000122070312,223.46237182617188,46414000.0
2024-08-16,AAPL,223.9199981689453,226.8300018310547,223.6499938964844,226.0500030517578,224.78494262695312,44340200.0
2024-08-19,AAPL,225.72000122070312,225.9900054931641,223.0399932861328,225.88999938964844,224.62582397460935,40687800.0
2024-08-20,AAPL,225.77000427246097,227.1699981689453,225.4499969482422,226.5099945068359,225.24234008789065,30299000.0
2024-08-21,AAPL,226.52000427246097,227.97999572753903,225.0500030517578,226.3999938964844,225.1329803466797,34765500.0
2024-08-22,AAPL,227.7899932861328,228.33999633789065,223.8999938964844,224.52999877929688,223.2734375,43695300.0
2024-08-23,AAPL,225.66000366210935,228.22000122070312,224.3300018310547,226.83999633789065,225.57049560546875,38677300.0
2024-08-26,AAPL,226.7599945068359,227.27999877929688,223.88999938964844,227.17999267578125,225.9085998535156,30602200.0
2024-08-27,AAPL,226.0,228.8500061035156,224.88999938964844,228.02999877929688,226.7538299560547,35934600.0
2024-08-28,AAPL,227.9199981689453,229.86000061035156,225.67999267578125,226.4900054931641,225.2224578857422,38052200.0
2024-08-29,AAPL,230.1000061035156,232.9199981689453,228.8800048828125,229.7899932861328,228.5039978027344,51906300.0
2024-08-30,AAPL,230.19000244140625,230.3999938964844,227.47999572753903,229.0,227.7184295654297,52990800.0
2024-09-03,AAPL,228.5500030517578,229.0,221.1699981689453,222.77000427246097,221.52328491210935,50190600.0
2024-09-04,AAPL,221.66000366210935,221.77999877929688,217.47999572753903,220.8500061035156,219.61404418945312,43840200.0
2024-09-05,AAPL,221.6300048828125,225.47999572753903,221.52000427246097,222.3800048828125,221.13546752929688,36615400.0
2024-09-06,AAPL,223.9499969482422,225.2400054931641,219.77000427246097,220.82000732421875,219.5842132568359,48423000.0
2024-09-09,AAPL,220.82000732421875,221.27000427246097,216.7100067138672,220.91000366210935,219.67369079589844,67180000.0
2024-09-10,AAPL,218.9199981689453,221.47999572753903,216.72999572753903,220.11000061035156,218.878173828125,51591000.0
2024-09-11,AAPL,221.4600067138672,223.08999633789065,217.88999938964844,222.66000366210935,221.4138946533203,44587100.0
2024-09-12,AAPL,222.5,223.5500030517578,219.82000732421875,222.77000427246097,221.52328491210935,37455600.0
2024-09-13,AAPL,223.5800018310547,224.0399932861328,221.91000366210935,222.5,221.2547912597656,36766600.0
2024-09-16,AAPL,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,215.10939025878903,59357400.0
2024-09-17,AAPL,215.75,216.8999938964844,214.5,216.7899932861328,215.5767364501953,45519300.0
2024-09-18,AAPL,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,219.45492553710935,59894900.0
2024-09-19,AAPL,224.9900054931641,229.82000732421875,224.6300048828125,228.8699951171875,227.5891265869141,66781300.0
2024-09-20,AAPL,229.97000122070312,233.08999633789065,227.6199951171875,228.1999969482422,226.9228973388672,318679900.0
2024-09-23,AAPL,227.33999633789065,229.4499969482422,225.80999755859375,226.47000122070312,225.20257568359375,54146000.0
2024-09-24,AAPL,228.6499938964844,229.3500061035156,225.72999572753903,227.3699951171875,226.0975341796875,43556100.0
2024-09-25,AAPL,224.92999267578125,227.2899932861328,224.02000427246097,226.3699951171875,225.1031188964844,42308700.0
2024-09-26,AAPL,227.3000030517578,228.5,225.41000366210935,227.52000427246097,226.2467041015625,36636700.0
2024-09-27,AAPL,228.4600067138672,229.52000427246097,227.3000030517578,227.7899932861328,226.5151824951172,34026000.0
2024-09-30,AAPL,230.0399932861328,233.0,229.6499938964844,233.0,231.696044921875,54541900.0
2024-10-01,AAPL,229.52000427246097,229.6499938964844,223.7400054931641,226.2100067138672,224.9440460205078,63285000.0
2024-10-02,AAPL,225.88999938964844,227.3699951171875,223.02000427246097,226.77999877929688,225.5108337402344,32880600.0
2024-10-03,AAPL,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,224.40704345703125,34044200.0
2024-10-04,AAPL,227.8999938964844,228.0,224.1300048828125,226.8000030517578,225.53073120117188,37245100.0
2024-10-07,AAPL,224.5,225.69000244140625,221.3300018310547,221.69000244140625,220.4493103027344,39505400.0
2024-10-08,AAPL,224.3000030517578,225.97999572753903,223.25,225.77000427246097,224.50648498535156,31855700.0
2024-10-09,AAPL,225.22999572753903,229.75,224.8300018310547,229.5399932861328,228.25540161132812,33591100.0
2024-10-10,AAPL,227.77999877929688,229.5,227.1699981689453,229.0399932861328,227.7582092285156,28183500.0
2024-10-11,AAPL,229.3000030517578,229.41000366210935,227.33999633789065,227.5500030517578,226.27651977539065,31759200.0
2024-10-14,AAPL,228.6999969482422,231.72999572753903,228.6000061035156,231.3000030517578,230.00555419921875,39882100.0
2024-10-15,AAPL,233.61000061035156,237.4900054931641,232.3699951171875,233.8500061035156,232.5412750244141,64751400.0
2024-10-16,AAPL,231.6000061035156,232.1199951171875,229.83999633789065,231.77999877929688,230.4828338623047,34082200.0
2024-10-17,AAPL,233.42999267578125,233.8500061035156,230.52000427246097,232.1499938964844,230.8507843017578,32993800.0
2024-10-18,AAPL,236.17999267578125,236.17999267578125,234.0099945068359,235.0,233.6848297119141,46431500.0
2024-10-21,AAPL,234.4499969482422,236.8500061035156,234.4499969482422,236.47999572753903,235.1565704345703,36254500.0
2024-10-22,AAPL,233.88999938964844,236.22000122070312,232.6000061035156,235.86000061035156,234.5400390625,38846600.0
2024-10-23,AAPL,234.0800018310547,235.13999938964844,227.7599945068359,230.7599945068359,229.4685516357422,52287000.0
2024-10-24,AAPL,229.97999572753903,230.82000732421875,228.41000366210935,230.57000732421875,229.27964782714844,31109500.0
2024-10-25,AAPL,229.7400054931641,233.22000122070312,229.57000732421875,231.41000366210935,230.1149444580078,38802300.0
2024-10-28,AAPL,233.32000732421875,234.72999572753903,232.5500030517578,233.3999938964844,232.09378051757812,36087100.0
2024-10-29,AAPL,233.1000061035156,234.3300018310547,232.32000732421875,233.6699981689453,232.36227416992188,35417200.0
2024-10-30,AAPL,232.61000061035156,233.47000122070312,229.5500030517578,230.1000061035156,228.8122711181641,47070900.0
2024-10-31,AAPL,229.33999633789065,229.8300018310547,225.3699951171875,225.91000366210935,224.64572143554688,64370100.0
2024-11-01,AAPL,220.97000122070312,225.3500061035156,220.27000427246097,222.91000366210935,221.6625061035156,65276700.0
2024-11-04,AAPL,220.9900054931641,222.7899932861328,219.7100067138672,222.0099945068359,220.76751708984375,44944500.0
2024-11-05,AAPL,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,222.199462890625,28111300.0
2024-11-06,AAPL,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,221.47357177734375,54561100.0
2024-11-07,AAPL,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753903,226.2069091796875,42137700.0
2024-11-08,AAPL,227.1699981689453,228.66000366210935,226.41000366210935,226.9600067138672,225.93814086914065,38328800.0
2024-11-11,AAPL,225.0,225.6999969482422,221.5,224.22999572753903,223.22042846679688,42005600.0
2024-11-12,AAPL,224.5500030517578,225.58999633789065,223.36000061035156,224.22999572753903,223.22042846679688,40398300.0
2024-11-13,AAPL,224.0099945068359,226.6499938964844,222.7599945068359,225.1199951171875,224.10641479492188,48566200.0
2024-11-14,AAPL,225.02000427246097,228.8699951171875,225.0,228.22000122070312,227.1924743652344,44923900.0
2024-11-15,AAPL,226.3999938964844,226.9199981689453,224.27000427246097,225.0,223.98695373535156,47923700.0
2024-11-18,AAPL,225.25,229.7400054931641,225.1699981689453,228.02000427246097,226.99337768554688,44633700.0
2024-11-19,AAPL,226.97999572753903,230.16000366210935,226.66000366210935,228.27999877929688,227.2521820068359,36211800.0
2024-11-20,AAPL,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.96896362304688,35169600.0
2024-11-21,AAPL,228.8800048828125,230.16000366210935,225.7100067138672,228.52000427246097,227.4911346435547,42108300.0
2024-11-22,AAPL,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.83502197265625,38168300.0
2024-11-25,AAPL,231.4600067138672,233.25,229.7400054931641,232.8699951171875,231.8215179443359,90152800.0
2024-11-26,AAPL,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,234.0016632080078,45986200.0
2024-11-27,AAPL,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,233.8722381591797,33498400.0
2024-11-29,AAPL,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,236.2614593505859,28481400.0
2024-12-02,AAPL,237.27000427246097,240.7899932861328,237.16000366210935,239.58999633789065,238.5112762451172,48137100.0
2024-12-03,AAPL,239.80999755859375,242.7599945068359,238.8999938964844,242.6499938964844,241.55747985839844,38861000.0
2024-12-04,AAPL,242.8699951171875,244.11000061035156,241.25,243.0099945068359,241.91587829589844,44383900.0
2024-12-05,AAPL,243.9900054931641,244.5399932861328,242.1300048828125,243.0399932861328,241.9457244873047,40033900.0
2024-12-06,AAPL,242.91000366210935,244.6300048828125,242.0800018310547,242.83999633789065,241.74664306640625,36870600.0
2024-12-09,AAPL,241.8300018310547,247.2400054931641,241.75,246.75,245.63902282714844,44649200.0
2024-12-10,AAPL,246.88999938964844,248.2100067138672,245.33999633789065,247.77000427246097,246.65443420410156,36914800.0
2024-12-11,AAPL,247.9600067138672,250.8000030517578,246.2599945068359,246.4900054931641,245.38021850585935,45205800.0
2024-12-12,AAPL,246.88999938964844,248.7400054931641,245.67999267578125,247.9600067138672,246.84359741210935,32777500.0
